rcept_no,discloser,chaebol,industry,own_car,chaebol_peer_car,chaebol_peer_n,industry_peer_car,industry_peer_n,unrelated_car,unrelated_n,surprise_yoy
20211104800013,카카오,,Internet/Platform,4.1653,,0,2.2039946121980574,1,0.35838385810819445,27,39.9
20211104800012,카카오,,Internet/Platform,4.1653,,0,2.2039946121980574,1,0.35838385810819445,27,33.3
20210806800005,카카오,,Internet/Platform,-2.1729,,0,1.6094715282526317,1,-0.13010700129101366,27,74.7
20210806800007,카카오,,Internet/Platform,-2.1729,,0,1.6094715282526317,1,-0.13010700129101366,27,66.3
20210506800011,카카오,,Internet/Platform,-0.8478,,0,-2.5434407755361987,1,0.7379907564216709,27,78.6
20210506800010,카카오,,Internet/Platform,-0.8478,,0,-2.5434407755361987,1,0.7379907564216709,27,17.2
20210209800021,카카오,,Internet/Platform,1.088,,0,2.215335549918319,1,0.5868080610486995,27,88.3
20210209800020,카카오,,Internet/Platform,1.088,,0,2.215335549918319,1,0.5868080610486995,27,60.1
20201105800013,카카오,,Internet/Platform,-1.4213,,0,-1.6729540897402795,1,-0.02267045252337172,27,103.5
20201105800012,카카오,,Internet/Platform,-1.4213,,0,-1.6729540897402795,1,-0.02267045252337172,27,46.2
20200806800033,카카오,,Internet/Platform,-3.085,,0,-1.5624923468482887,1,1.6083050210929546,27,141.7
20200806800027,카카오,,Internet/Platform,-3.085,,0,-1.5624923468482887,1,1.6083050210929546,27,22.9
20200507800029,카카오,,Internet/Platform,3.2643,,0,0.05889341439803304,1,0.1588379879066878,27,218.9
20200507800023,카카오,,Internet/Platform,3.2643,,0,0.05889341439803304,1,0.1588379879066878,27,88.9
20200213800015,카카오,,Internet/Platform,4.3119,,0,0.5780440173754431,1,-0.9720764954762126,27,
20200213800014,카카오,,Internet/Platform,4.3119,,0,0.5780440173754431,1,-0.9720764954762126,27,64.4
20260129800417,POSCO홀딩스,,Steel/Materials,-4.6792,,0,,0,-0.8977774308279056,28,
20260129800407,POSCO홀딩스,,Steel/Materials,-4.6792,,0,,0,-0.8977774308279056,28,
20251027800306,POSCO홀딩스,,Steel/Materials,-4.2582,,0,,0,-0.6008137875653301,28,-13.5
20251027800300,POSCO홀딩스,,Steel/Materials,-4.2582,,0,,0,-0.6008137875653301,28,31.8
20250731800280,POSCO홀딩스,,Steel/Materials,-1.1602,,0,,0,-0.8308665753314536,28,21.4
20250731800278,POSCO홀딩스,,Steel/Materials,-1.1602,,0,,0,-0.8308665753314536,28,-18.7
20250424800358,POSCO홀딩스,,Steel/Materials,-1.026,,0,,0,-0.5295090487265833,28,16.7
20250424800357,POSCO홀딩스,,Steel/Materials,-1.026,,0,,0,-0.5295090487265833,28,-1.7
20250203800614,POSCO홀딩스,,Steel/Materials,-2.0872,,0,,0,-0.4969004519584264,28,
20250203800608,POSCO홀딩스,,Steel/Materials,-2.0872,,0,,0,-0.4969004519584264,28,
20241030800242,POSCO홀딩스,,Steel/Materials,-0.9587,,0,,0,-0.38666966520779533,28,-38.3
20241030800232,POSCO홀딩스,,Steel/Materials,-0.9587,,0,,0,-0.38666966520779533,28,-39.7
20240725800188,POSCO홀딩스,,Steel/Materials,4.3395,,0,,0,1.2165491632615015,28,-38.5
20240725800186,POSCO홀딩스,,Steel/Materials,4.3395,,0,,0,1.2165491632615015,28,-50.0
20240425800350,POSCO홀딩스,,Steel/Materials,0.8775,,0,,0,1.246725310831464,28,
20240425800347,POSCO홀딩스,,Steel/Materials,0.8775,,0,,0,1.246725310831464,28,-14.3
20240425800346,POSCO홀딩스,,Steel/Materials,0.8775,,0,,0,1.246725310831464,28,20.0
20240131800428,POSCO홀딩스,,Steel/Materials,-0.5146,,0,,0,2.0343372216115436,28,
20240131800429,POSCO홀딩스,,Steel/Materials,-0.5146,,0,,0,2.0343372216115436,28,
20231024800194,POSCO홀딩스,,Steel/Materials,3.5119,,0,,0,0.6486505556807746,28,33.3
20231019800281,POSCO홀딩스,,Steel/Materials,-2.6996,,0,,0,0.803566476617007,28,33.3
20230724800110,POSCO홀딩스,,Steel/Materials,15.7962,,0,,0,-1.3794000232217933,28,-38.1
20230718800086,POSCO홀딩스,,Steel/Materials,2.5266,,0,,0,-0.4525861041724753,28,-38.1
20230427800464,POSCO홀딩스,,Steel/Materials,3.7304,,0,,0,-0.27450129062462536,28,-69.6
20230418800497,POSCO홀딩스,,Steel/Materials,-1.938,,0,,0,0.021644189127294464,28,-69.6
20230127800431,POSCO홀딩스,,Steel/Materials,-1.4188,,0,,0,-0.11474809481097521,28,
20230127800437,POSCO홀딩스,,Steel/Materials,-1.4188,,0,,0,-0.11474809481097521,28,
20230120800187,POSCO홀딩스,,Steel/Materials,2.0354,,0,,0,-0.3341911168858368,28,
20221024800255,POSCO홀딩스,,Steel/Materials,-1.4427,,0,,0,-0.9756024596516958,28,-71.0
20221019800086,POSCO홀딩스,,Steel/Materials,2.556,,0,,0,0.20331011709967714,28,-71.0
20220721800271,POSCO홀딩스,,Steel/Materials,0.3584,,0,,0,-0.4173044501636608,28,-4.5
20220714800156,POSCO홀딩스,,Steel/Materials,-1.2751,,0,,0,-0.9168127723754095,28,-4.5
20220425800169,POSCO홀딩스,,Steel/Materials,-1.4557,,0,,0,-0.17318324682395245,28,43.9
20220414800689,POSCO홀딩스,,Steel/Materials,0.167,,0,,0,-0.4539408976786829,28,43.9
20220128800831,POSCO홀딩스,,Steel/Materials,1.0442,,0,,0,-0.15663599662245892,28,
20220128800820,POSCO홀딩스,,Steel/Materials,1.0442,,0,,0,-0.15663599662245892,28,
20211025800115,POSCO홀딩스,,Steel/Materials,2.6518,,0,,0,0.08161038902092765,28,784.62
20211025800112,POSCO홀딩스,,Steel/Materials,2.6518,,0,,0,0.08161038902092765,28,365.67
20211013800264,POSCO홀딩스,,Steel/Materials,-0.0294,,0,,0,-0.4512671858303486,28,784.62
20210722800106,POSCO홀딩스,,Steel/Materials,3.6233,,0,,0,-0.07305078940283087,28,-0.11
20210722800104,POSCO홀딩스,,Steel/Materials,3.6233,,0,,0,-0.07305078940283087,28,
20210709800150,POSCO홀딩스,,Steel/Materials,0.6259,,0,,0,0.046018194800215774,28,
20210426800107,POSCO홀딩스,,Steel/Materials,0.8232,,0,,0,0.07948464710670058,28,134.2
20210426800106,POSCO홀딩스,,Steel/Materials,0.8232,,0,,0,0.07948464710670058,28,120.1
20210412800237,POSCO홀딩스,,Steel/Materials,0.3389,,0,,0,0.8365617038037121,28,134.2
20210128800390,POSCO홀딩스,,Steel/Materials,-1.9472,,0,,0,0.011336651633670527,28,
20210128800382,POSCO홀딩스,,Steel/Materials,-1.9472,,0,,0,0.011336651633670527,28,
20201023800109,POSCO홀딩스,,Steel/Materials,4.5173,,0,,0,1.5016486911367075,28,-35.9
20201023800106,POSCO홀딩스,,Steel/Materials,4.5173,,0,,0,1.5016486911367075,28,-60.5
20200721800166,POSCO홀딩스,,Steel/Materials,0.7399,,0,,0,-0.5032644243472919,28,
20200721800165,POSCO홀딩스,,Steel/Materials,0.7399,,0,,0,-0.5032644243472919,28,-84.3
20200424800176,POSCO홀딩스,,Steel/Materials,2.2179,,0,,0,0.6451058929697757,28,-45.0
20200424800173,POSCO홀딩스,,Steel/Materials,2.2179,,0,,0,0.6451058929697757,28,-41.4
20200131800373,POSCO홀딩스,,Steel/Materials,-0.2094,,0,,0,-0.36690966906272,28,
20200131800365,POSCO홀딩스,,Steel/Materials,-0.2094,,0,,0,-0.36690966906272,28,
20260202800521,삼성SDI,Samsung,Battery/Chemical,-3.4601,2.170732964996222,5,-2.5079198369692817,1,-0.9988985646557395,22,
20251028800122,삼성SDI,Samsung,Battery/Chemical,10.2756,1.1099008716882817,5,2.2699752618386313,1,0.04942001356967833,22,
20250731800402,삼성SDI,Samsung,Battery/Chemical,-2.1497,-1.658025057382932,5,-1.0787718492874596,1,-0.6053125038351072,22,
20250425800258,삼성SDI,Samsung,Battery/Chemical,-0.7337,-0.6441582657031247,5,-1.9486673907507877,1,-0.7907645519524382,22,
20250124800106,삼성SDI,Samsung,Battery/Chemical,-3.4277,2.4207936766633287,5,-1.3221432245279314,1,1.5506305286045405,22,
20241030800061,삼성SDI,Samsung,Battery/Chemical,-0.5363,-1.8334399983104865,5,0.785177781074917,1,-0.030787982285869573,22,-72.1
20240730800064,삼성SDI,Samsung,Battery/Chemical,-0.5017,0.6983574768486963,5,-0.9982678119907143,1,-1.0034330679805348,22,-37.8
20240430800067,삼성SDI,Samsung,Battery/Chemical,2.9161,-0.7227716889039211,5,2.543050616911106,1,-0.5290796940084272,22,-28.8
20240130800092,삼성SDI,Samsung,Battery/Chemical,-1.1139,1.7277502651969712,5,2.377649688884302,1,-0.07288392092919196,22,-36.5
20231026800069,삼성SDI,Samsung,Battery/Chemical,-2.3384,-0.49947776817536604,5,-1.70345135208957,1,-0.0679571543247143,22,-12.3
20230727800075,삼성SDI,Samsung,Battery/Chemical,-6.2739,0.5070817941665322,5,-11.329939415012204,1,1.2134043542767696,22,4.9
20230427800096,삼성SDI,Samsung,Battery/Chemical,-0.0152,1.4632473867371134,5,1.116094379803395,1,-0.5877647522577404,22,16.5
20230130800115,삼성SDI,Samsung,Battery/Chemical,1.3506,-1.0800339863319386,5,3.102691354720767,1,-0.8231717874478587,22,84.71
20221026800058,삼성SDI,Samsung,Battery/Chemical,2.7105,0.5728016931033195,5,6.111437847298703,1,-0.519787193213003,22,51.51
20220729800057,삼성SDI,Samsung,Battery/Chemical,-2.2237,-2.1684707541680788,5,1.8111087296442987,1,-0.1672795887325602,22,45.33
20220428800034,삼성SDI,Samsung,Battery/Chemical,0.2786,3.133555657273206,5,9.973444067046001,1,-0.6623353286690634,22,142.02
20220127800234,삼성SDI,Samsung,Battery/Chemical,-2.664,0.9010575751497422,5,-2.0708617753720637,1,1.5303000296635287,22,7.93
20211102800135,삼성SDI,Samsung,Battery/Chemical,-0.0533,0.5406077694606779,5,-5.660803592708867,1,-0.1270169253834403,22,39.7
20210727800162,삼성SDI,Samsung,Battery/Chemical,2.8857,1.3464839665206103,5,1.8338694726253597,1,0.33637483769333854,22,184.36
20210427800171,삼성SDI,Samsung,Battery/Chemical,-0.515,-1.4671781667895616,5,1.913489263751732,1,1.3809945177130472,22,146.74
20210128800192,삼성SDI,Samsung,Battery/Chemical,-1.0747,-1.6780377986444381,5,3.501517711805878,1,0.30827184639515676,22,
20201027800170,삼성SDI,Samsung,Battery/Chemical,3.5516,-1.9531111614836718,5,-0.6767952830901487,1,0.8176480439017468,22,61.1
20200728800166,삼성SDI,Samsung,Battery/Chemical,2.2041,1.6088414220156082,5,-0.10826456397569593,1,-1.0260795011391586,22,-34.0
20200429800279,삼성SDI,Samsung,Battery/Chemical,1.6292,-0.438758043941437,5,1.312318437262764,1,0.1394608077575026,22,-54.57
20200130800243,삼성SDI,Samsung,Battery/Chemical,1.706,-0.3557033514460931,5,3.7788328426698636,1,0.8923911822752136,22,-91.91
20260129800636,LG화학,LG,Battery/Chemical,-4.0828,-1.2719039374803172,2,-2.6749615849329853,1,-0.6279858431540187,25,
20260129800610,LG화학,LG,Battery/Chemical,-4.0828,-1.2719039374803172,2,-2.6749615849329853,1,-0.6279858431540187,25,-58.3
20251031800472,LG화학,LG,Battery/Chemical,-2.3561,-2.913363688657201,2,-2.8419319748566076,1,-1.921246211722,25,38.9
20250807800125,LG화학,LG,Battery/Chemical,-3.7476,-0.7577548476668559,2,-0.37115690952252595,1,0.3084550311235201,25,21.5
20250430800654,LG화학,LG,Battery/Chemical,-3.8695,0.2998286198370165,2,-5.227170412095767,1,0.5429042390149255,25,68.9
20250203800754,LG화학,LG,Battery/Chemical,-4.007,-3.9627359218889295,2,-6.01506395270823,1,0.04520243167671424,25,
20250203800757,LG화학,LG,Battery/Chemical,-4.007,-3.9627359218889295,2,-6.01506395270823,1,0.04520243167671424,25,
20241028800364,LG화학,LG,Battery/Chemical,3.9875,-0.1251888346402399,2,5.495719564046408,1,-0.785141948030983,25,-42.1
20240725800142,LG화학,LG,Battery/Chemical,2.7099,-0.3184257648950479,2,2.6211086879212675,1,1.4373145693871052,25,-34.3
20240430800034,LG화학,LG,Battery/Chemical,1.598,-2.0556625251976577,2,5.485641274723581,1,-0.44569146649238767,25,-67.1
20240131800516,LG화학,LG,Battery/Chemical,1.9446,5.263039467147946,2,-0.945511835785692,1,1.941756239632588,25,18.2
20240131800521,LG화학,LG,Battery/Chemical,1.9446,5.263039467147946,2,-0.945511835785692,1,1.941756239632588,25,
20231030800157,LG화학,LG,Battery/Chemical,1.1462,0.01357823230684957,2,-4.785155525311984,1,0.8804454023212691,25,-5.6
20230727800226,LG화학,LG,Battery/Chemical,-10.0571,-4.061528759375184,2,-6.305509278560449,1,1.4941344913468781,25,-29.9
20230427800060,LG화학,LG,Battery/Chemical,1.4838,0.616161232558335,2,-2.379134563259012,1,-0.27387640324405554,25,-22.8
20230131800478,LG화학,LG,Battery/Chemical,2.061,-2.057197601271503,2,4.830823515349782,1,-0.4774099605894206,25,-74.5
20230131800479,LG화학,LG,Battery/Chemical,2.061,-2.057197601271503,2,4.830823515349782,1,-0.4774099605894206,25,
20221031800322,LG화학,LG,Battery/Chemical,0.6773,0.26290762534906825,2,1.593497907718699,1,-1.520373039699487,25,23.9
20220727800285,LG화학,LG,Battery/Chemical,-0.4592,0.15408721539072467,2,1.73979983158324,1,-0.7328954918860628,25,-59.0
20220427800384,LG화학,LG,Battery/Chemical,-1.4301,-0.10568584685251109,2,2.9566255605215885,1,1.0006821165496464,25,-27.3
20220208800251,LG화학,LG,Battery/Chemical,-3.4942,1.3239020530433114,2,-1.2187504066290664,1,0.743655394189952,25,521.2
20220208800255,LG화학,LG,Battery/Chemical,-3.4942,1.3239020530433114,2,-1.2187504066290664,1,0.743655394189952,25,
20211025800256,LG화학,LG,Battery/Chemical,-0.1116,-1.2805947375746989,2,-0.20661434043463475,1,0.29500115586042397,25,-19.6
20210428800372,LG화학,LG,Battery/Chemical,0.9436,3.16435866104113,2,-0.6117618538117011,1,0.38047245697087645,25,584.0
20210127800423,LG화학,LG,Battery/Chemical,-2.262,0.17342146664870312,2,-0.6422208375553098,1,0.3088922111022075,25,
20200731800030,LG화학,LG,Battery/Chemical,7.9479,2.97608757423538,2,8.78789002815238,1,-0.6061647714201707,25,131.5
20200428800115,LG화학,LG,Battery/Chemical,1.9572,-0.1260725256255416,2,1.219590117425789,1,-0.0330551967932141,25,-15.9
20200203800014,LG화학,LG,Battery/Chemical,3.7098,-1.5892320221840046,2,9.758900877542615,1,-1.1526766378462499,25,
20200203800011,LG화학,LG,Battery/Chemical,3.7098,-1.5892320221840046,2,9.758900877542615,1,-1.1526766378462499,25,
20260205800559,LG,LG,Conglomerate,3.1152,1.2973449898567764,2,-3.281230073065881,1,1.8558512760237331,25,
20251113800458,LG,LG,Conglomerate,-1.3073,3.670479237535841,2,-0.5939834010684555,1,1.2461272116430595,25,-12.1
20250814800611,LG,LG,Conglomerate,0.094,-0.12352946728364313,2,1.5224008754744767,1,0.1612947961670549,25,-11.0
20250508800308,LG,LG,Conglomerate,0.6843,-0.80600522707449,2,0.028047479999572827,1,-1.124645156978753,25,51.0
20250206800489,LG,LG,Conglomerate,1.2627,-1.7076628104200067,2,0.7616959971273448,1,-1.5757944325412137,25,
20241114800775,LG,LG,Conglomerate,-0.2088,-1.437913165608732,2,0.2655109355774786,1,-0.7284786823662455,25,-6.0
20240808800328,LG,LG,Conglomerate,1.7158,-1.7331180791926393,2,1.6153036817759516,1,-0.7127875609434575,25,-32.0
20240509800292,LG,LG,Conglomerate,0.1976,1.9296452163443862,2,-0.8108636351987821,1,0.40556322402127704,25,-16.0
20240207800506,LG,LG,Conglomerate,2.8063,-0.019582319969369856,2,4.389090380523522,1,0.2400574465342404,25,16.0
20231109800321,LG,LG,Conglomerate,1.2469,-1.212715569743123,2,3.358709176725263,1,0.36126864955607074,25,0.0
20230810800402,LG,LG,Conglomerate,-0.8157,-0.5326867275592513,2,1.3974179496800965,1,0.6613522398689387,25,-9.0
20230511800359,LG,LG,Conglomerate,0.1109,-1.985175397843583,2,1.6614797438551112,1,0.7536491331928784,25,-39.0
20230209800688,LG,LG,Conglomerate,-1.4904,2.0285183577458303,2,-0.22665173548188366,1,0.1324794410551305,25,-67.0
20221110800412,LG,LG,Conglomerate,0.7935,-0.187383648145739,2,-1.6035979481635994,1,-0.6161459477724851,25,-15.0
20220811800423,LG,LG,Conglomerate,1.8733,3.832921842987255,2,-1.4920517007551939,1,-0.01938944510350691,25,-14.0
20220512800313,LG,LG,Conglomerate,0.496,-2.111368178212437,2,3.1256876240097786,1,0.7087631227734679,25,-14.0
20220210800883,LG,LG,Conglomerate,0.7967,1.6797524336898566,2,1.2264617430754905,1,1.3109162904658644,25,265.0
20211111800383,LG,LG,Conglomerate,-2.0138,2.09573214684379,2,-2.634147384081632,1,-0.7273505271496212,25,-15.0
20210812800370,LG,LG,Conglomerate,0.5913,2.4128228087950765,2,-1.7174024474308074,1,0.5122295863859917,25,75.0
20210513800359,LG,LG,Conglomerate,1.2509,0.2525477785170014,2,2.827883109190852,1,-0.028671821781788447,25,87.0
20201109800270,LG,LG,Conglomerate,-1.8163,-3.442280636965818,2,-0.19906943544832184,1,2.34287315027976,25,116.0
20200811800272,LG,LG,Conglomerate,-4.3536,0.4654644551270279,2,7.206062298298758,1,0.3713747369501377,25,33.0
20200508800445,LG,LG,Conglomerate,0.0899,-1.5942064512182064,2,-1.3182526357091833,1,-0.4338887258564696,25,31.0
20200213800929,LG,LG,Conglomerate,-1.1323,-0.22148650812536752,2,-0.2327667934353678,1,-0.6538090645623211,25,
20260303800922,기아,Hyundai,Auto,,-24.245820156231165,2,,0,-16.49369120405205,26,
20260202801312,기아,Hyundai,Auto,3.6196,-2.570788656209748,2,,0,-0.5146244726544023,26,
20260128800295,기아,Hyundai,Auto,-4.1661,1.034425414046366,2,,0,-1.8710515328476935,26,-32.2
20260105800230,기아,Hyundai,Auto,-1.7732,-3.8237673030240042,2,,0,-1.665466290980639,26,
20260105800035,기아,Hyundai,Auto,-1.7732,-3.8237673030240042,2,,0,-1.665466290980639,26,
20251201800591,기아,Hyundai,Auto,-1.4192,0.33161488056336164,2,,0,0.17063382237635402,26,
20251103800395,기아,Hyundai,Auto,-4.6193,-5.925038668638535,2,,0,0.7885090185951742,26,
20251031800292,기아,Hyundai,Auto,2.6799,0.47574016072033043,2,,0,-2.3809667587125585,26,-49.2
20251001800550,기아,Hyundai,Auto,-1.0112,-2.7271346174259614,2,,0,-2.211406497737051,26,
20250901800660,기아,Hyundai,Auto,2.0138,1.2136760353547045,2,,0,0.07550415512151296,26,
20250801800660,기아,Hyundai,Auto,2.417,0.9276809679615581,2,,0,0.1974291437581577,26,
20250725800274,기아,Hyundai,Auto,-1.0327,0.39229671625566015,2,,0,-1.5342112390205396,26,-24.1
20250701800502,기아,Hyundai,Auto,1.2732,4.089773554666365,2,,0,1.8228052084841733,26,
20250602800536,기아,Hyundai,Auto,-1.1668,-3.1163493649985683,2,,0,-0.7038276070436061,26,
20250502800260,기아,Hyundai,Auto,-1.2306,-3.235061818223513,2,,0,-0.040910681797355755,26,
20250401800420,기아,Hyundai,Auto,-0.648,-0.3616010052663095,2,,0,-0.49037490693308455,26,
20250304800564,기아,Hyundai,Auto,0.2597,0.5597067284434993,2,,0,-1.0249957983354072,26,
20250203800774,기아,Hyundai,Auto,-3.265,-1.8835196071105667,2,,0,-0.5447364166407215,26,
20250124800406,기아,Hyundai,Auto,-1.8209,1.489300705337051,2,,0,1.4647112450528004,26,10.2
20250103800332,기아,Hyundai,Auto,-2.6775,-4.642763972316177,2,,0,0.34473585327707307,26,
20250103800322,기아,Hyundai,Auto,-2.6775,-4.642763972316177,2,,0,0.34473585327707307,26,
20241202800308,기아,Hyundai,Auto,1.4576,-2.192751796681068,2,,0,-0.301156219492991,26,
20241101800429,기아,Hyundai,Auto,3.151,-1.1355285244545885,2,,0,0.7168191233846143,26,
20241025800215,기아,Hyundai,Auto,1.8934,-1.0542015432740943,2,,0,-0.16649968669479773,26,0.6
20241002800390,기아,Hyundai,Auto,0.0166,-0.12856594602457544,2,,0,-0.291212988356232,26,
20240902800543,기아,Hyundai,Auto,-0.2502,-4.6547886759917105,2,,0,1.9058183424876571,26,
20240801800305,기아,Hyundai,Auto,-0.2523,1.7264146481626823,2,,0,0.8650790126502723,26,
20240726800532,기아,Hyundai,Auto,-3.3057,-0.6750590473110247,2,,0,0.20474956057870644,26,7.1
20240701800306,기아,Hyundai,Auto,-0.7733,-6.388289000938598,2,,0,0.2330835405366283,26,
20240603800328,기아,Hyundai,Auto,0.8041,1.497600758954507,2,,0,-0.6237250072641779,26,
20240502800431,기아,Hyundai,Auto,1.6683,-1.9659042901468258,2,,0,0.07850276225279205,26,
20240426800334,기아,Hyundai,Auto,0.318,-4.908980731387548,2,,0,1.050555922627602,26,19.2
20240401800849,기아,Hyundai,Auto,-1.406,-4.498034775140153,2,,0,-0.375900517861765,26,
20240304800387,기아,Hyundai,Auto,-0.3241,1.5991265322685813,2,,0,0.10464878022282287,26,
20240201800368,기아,Hyundai,Auto,1.4873,8.828554596695168,2,,0,1.4938287459436812,26,
20240125800081,기아,Hyundai,Auto,5.7757,0.14021309152107603,2,,0,0.9568663023173329,26,-6.0
20240103800541,기아,Hyundai,Auto,-1.5525,-2.3776522298708453,2,,0,-0.0936110455782769,26,
20240103800183,기아,Hyundai,Auto,-1.5525,-2.3776522298708453,2,,0,-0.0936110455782769,26,
20231201800596,기아,Hyundai,Auto,1.0779,-0.6944149569923523,2,,0,-0.32712235990323985,26,
20231101800279,기아,Hyundai,Auto,-0.3845,0.21664295045540338,2,,0,-1.0546967886116398,26,
20231027800275,기아,Hyundai,Auto,-1.7672,-3.4904213099188715,2,,0,0.15479287247451368,26,272.9
20231004800292,기아,Hyundai,Auto,3.0231,0.5695022581511198,2,,0,-0.570672926413605,26,
20230901800403,기아,Hyundai,Auto,-0.9145,-0.4999881249869276,2,,0,0.1512599169796799,26,
20230801800289,기아,Hyundai,Auto,-0.5846,-1.4611633759888083,2,,0,1.182759227991975,26,
20230727800287,기아,Hyundai,Auto,0.1636,-1.625676294393839,2,,0,0.5201852444623266,26,52.3
20230703800350,기아,Hyundai,Auto,-1.4893,-1.199004189795824,2,,0,-0.3586534541117636,26,
20230601800272,기아,Hyundai,Auto,-1.6706,-1.065584417183819,2,,0,-0.16311023737916258,26,
20230502800468,기아,Hyundai,Auto,1.9264,1.6958755450211176,2,,0,-0.2911565788834137,26,
20230426800196,기아,Hyundai,Auto,-0.8709,-3.392464530362486,2,,0,-0.7149617294981414,26,78.9
20230403800514,기아,Hyundai,Auto,0.4294,-0.5685434305604417,2,,0,0.18498330186696565,26,
20230303800057,기아,Hyundai,Auto,0.3403,-1.251414608187051,2,,0,0.14726516456869937,26,
20230201800700,기아,Hyundai,Auto,3.0226,-0.8161998971593885,2,,0,-0.7027245149512983,26,
20230127800258,기아,Hyundai,Auto,-1.4884,-3.6256439302299213,2,,0,0.06555742966413686,26,123.3
20230103800494,기아,Hyundai,Auto,1.7775,-0.12373331850937536,2,,0,0.6155771739763505,26,
20230103800181,기아,Hyundai,Auto,1.7775,-0.12373331850937536,2,,0,0.6155771739763505,26,
20221201800359,기아,Hyundai,Auto,-0.2957,1.6623450973568676,2,,0,-0.0007065677520167094,26,
20221101800455,기아,Hyundai,Auto,-1.8142,-1.7341343234572395,2,,0,-0.10006559555041997,26,
20221025800216,기아,Hyundai,Auto,1.5801,-0.908845654438418,2,,0,-0.7282619648351337,26,-42.1
20221004800402,기아,Hyundai,Auto,-1.2484,0.38105150118087017,2,,0,-0.46020001393937887,26,
20220901800390,기아,Hyundai,Auto,1.5405,2.428927691313082,2,,0,-0.45364276279915433,26,
20220801800266,기아,Hyundai,Auto,-1.0158,0.06510155284353653,2,,0,-0.881066743403636,26,
20220722800179,기아,Hyundai,Auto,-0.6765,3.5595385494333396,2,,0,-0.45734400323956437,26,50.2
20220701800453,기아,Hyundai,Auto,2.0725,1.3203087857960416,2,,0,0.17521362783466277,26,
20220602800368,기아,Hyundai,Auto,0.1851,-0.8927660304631445,2,,0,0.013727008097540426,26,
20220502800376,기아,Hyundai,Auto,0.998,-0.3716407458320409,2,,0,0.09983250488481002,26,
20220425800330,기아,Hyundai,Auto,1.5085,1.4123070549688213,2,,0,-0.6231555949060058,26,49.2
20220401800579,기아,Hyundai,Auto,0.9157,-0.7015864659339758,2,,0,0.2136317747041591,26,
20220302800654,기아,Hyundai,Auto,-2.4643,-0.39068993113491535,2,,0,-0.6617423815869079,26,
20220204800362,기아,Hyundai,Auto,-2.5489,-2.6807586856788133,2,,0,-0.5267300384662424,26,
20220126800318,기아,Hyundai,Auto,1.9785,0.5487118365874288,2,,0,1.0197465967289692,26,-8.3
20220103800387,기아,Hyundai,Auto,0.0974,1.2309538397912236,2,,0,1.536741979598276,26,
20220103800390,기아,Hyundai,Auto,0.0974,1.2309538397912236,2,,0,1.536741979598276,26,
20211201800535,기아,Hyundai,Auto,2.2318,3.1230804255463767,2,,0,0.6930326514502224,26,
20211101800439,기아,Hyundai,Auto,-1.2181,-0.26587252656058263,2,,0,0.32096376647539915,26,
20211027800210,기아,Hyundai,Auto,1.0095,-0.81711475226571,2,,0,-0.5036621528623705,26,579.7
20211001800446,기아,Hyundai,Auto,-1.9539,1.5538391505065623,2,,0,0.5930367565529411,26,
20210901800333,기아,Hyundai,Auto,0.5803,0.13638507264080763,2,,0,-0.23641869199713275,26,
20210802800273,기아,Hyundai,Auto,0.6688,1.956500698883318,2,,0,-0.4551025289753282,26,
20210722800296,기아,Hyundai,Auto,-0.7221,-1.656123976089841,2,,0,0.3472943302189396,26,924.5
20210701800293,기아,Hyundai,Auto,1.4479,-1.1078966779680812,2,,0,-0.39895553094092473,26,
20210601800407,기아,Hyundai,Auto,-0.4434,0.004385068993451202,2,,0,0.41151020178993736,26,
20210503800317,기아,Hyundai,Auto,4.6823,3.9315336745264435,2,,0,-0.11111711844526202,26,
20210422800371,기아,Hyundai,Auto,-0.6621,-2.6348268021761605,2,,0,1.0867925113321661,26,142.2
20210401800566,기아,Hyundai,Auto,-0.1249,4.27399581031835,2,,0,-0.811651535600715,26,
20210302800457,기아,Hyundai,Auto,-0.1446,0.04095132039410809,2,,0,0.4175253635626973,26,
20210201800613,기아,Hyundai,Auto,6.3922,1.135945632481195,2,,0,-0.09678139131943439,26,
20210127800273,기아,Hyundai,Auto,0.8997,-1.3507930096687852,2,,0,0.3854095955103291,26,117.0
20210104800353,기아,Hyundai,Auto,0.0939,7.429238453300189,2,,0,0.2080586845623714,26,
20210104800339,기아,Hyundai,Auto,0.0939,7.429238453300189,2,,0,0.2080586845623714,26,
20201201800309,기아,Hyundai,Auto,1.8043,-3.7049003306020643,2,,0,0.16160137803122593,26,
20201102800326,기아,Hyundai,Auto,0.5242,-1.424717767070364,2,,0,0.48778168983833486,26,
20201026800321,기아,Hyundai,Auto,4.3915,5.048381019436752,2,,0,0.2601791905649027,26,-33.02
20201005800295,기아,Hyundai,Auto,6.3825,0.24850813924058346,2,,0,0.5012122355229351,26,
20200901800256,기아,Hyundai,Auto,0.6439,0.7831284116206619,2,,0,-0.30976514949926354,26,
20200803800256,기아,Hyundai,Auto,-1.8069,1.6194396845179142,2,,0,0.41105422185766677,26,
20200701800283,기아,Hyundai,Auto,0.5453,0.03381013416365146,2,,0,0.5783966824577254,26,
20200601800332,기아,Hyundai,Auto,-0.7262,3.4988191305997027,2,,0,0.5262949202807694,26,
20200506800313,기아,Hyundai,Auto,-0.1937,-1.0051612571860022,2,,0,0.26465579688301727,26,
